القطاع,اسم المنتج,التصنيف الرئيسي,التصنيف الفرعي,التصنيف المحاسبي الرئيسي,التصنيف المحاسبي الفرعي
مطعم,قلم حواجب أوريجنال سائل جودباي بيندير دارك براون E1 من فوف,منتجات الجمال والعناية الشخصية,مستحضرات المكياج والأظافر,مصروفات عمومية,مستلزمات نظافة للمستخدمين
مطعم,اظافر نايل بوب مات فلفيت واين 2507 من فوف,منتجات الجمال والعناية الشخصية,مستحضرات المكياج والأظافر,مصروفات عمومية,مستلزمات نظافة للمستخدمين
مطعم,أحمر شفاه سوبر لوستروس 663 فا فا فايوليت! - بنفسجي,منتجات الجمال والعناية الشخصية,مستحضرات المكياج والأظافر,مصروفات عمومية,مستلزمات نظافة للمستخدمين
مطعم,اظافر لون زهري 29 من روزاليندا,منتجات الجمال والعناية الشخصية,مستحضرات المكياج والأظافر,مصروفات عمومية,مستلزمات نظافة للمستخدمين
مطعم,"الأظافر نيل بوليش من قلامز, ديفا أون ذا ران",منتجات الجمال والعناية الشخصية,مستحضرات المكياج والأظافر,مصروفات عمومية,مستلزمات نظافة للمستخدمين
مطعم,ملمع شفاه بوردو من اوفرا 8ج,منتجات الجمال والعناية الشخصية,مستحضرات المكياج والأظافر,مصروفات عمومية,مستلزمات نظافة للمستخدمين
مطعم,مطفي سائل من كريستال هارتس سامانثا,منتجات الجمال والعناية الشخصية,مستحضرات المكياج والأظافر,مصروفات عمومية,مستلزمات نظافة للمستخدمين
مطعم,أوف كولورز أحمر الشفاه السائل مات ميرلو,منتجات الجمال والعناية الشخصية,مستحضرات المكياج والأظافر,مصروفات عمومية,مستلزمات نظافة للمستخدمين
مطعم,قلم تحديد الشفاه بينك ليمونيد WP56 من كارا بيوتي 1ج,منتجات الجمال والعناية الشخصية,مستحضرات المكياج والأظافر,مصروفات عمومية,مستلزمات نظافة للمستخدمين
مطعم,قلم أحمر شفاه كريمي من جيسيكا 309 زهري,منتجات الجمال والعناية الشخصية,مستحضرات المكياج والأظافر,مصروفات عمومية,مستلزمات نظافة للمستخدمين
مطعم,قلم أحمر شفاه كريمي من جيسيكا 318 بيبي بينك,منتجات الجمال والعناية الشخصية,مستحضرات المكياج والأظافر,مصروفات عمومية,مستلزمات نظافة للمستخدمين
مطعم,احمر شفاه طويل الامد من كريستين W11 بنفسجي 6.8ج,منتجات الجمال والعناية الشخصية,مستحضرات المكياج والأظافر,مصروفات عمومية,مستلزمات نظافة للمستخدمين
مطعم,احمر شفاه جل باور بلومبينج من كاتريس 010 بيج لامع 3.3ج,منتجات الجمال والعناية الشخصية,مستحضرات المكياج والأظافر,مصروفات عمومية,مستلزمات نظافة للمستخدمين
مطعم,طلاء اظافر جل ايكو نيلز ليت مي بي يور فيفوريت 60 من كاتريس,منتجات الجمال والعناية الشخصية,مستحضرات المكياج والأظافر,مصروفات عمومية,مستلزمات نظافة للمستخدمين
مطعم,تحديد شفايف وخدود دو ستيكس لامع ومطفي بينك 83176 من أي.ال.اف 2.7ج,منتجات الجمال والعناية الشخصية,مستحضرات المكياج والأظافر,مصروفات عمومية,مستلزمات نظافة للمستخدمين
مطعم,اظافر ستيب 1 سينفول شاين ديفيوس 1611 من سينفول كلرز,منتجات الجمال والعناية الشخصية,مستحضرات المكياج والأظافر,مصروفات عمومية,مستلزمات نظافة للمستخدمين
مطعم,اظافر ايسنس ذا جل - 172 سبلاش,منتجات الجمال والعناية الشخصية,مستحضرات المكياج والأظافر,مصروفات عمومية,مستلزمات نظافة للمستخدمين
مطعم,كريم أساس فوتو فوكس نود ايفوري E363C من ويت ان وايلد,منتجات الجمال والعناية الشخصية,مستحضرات المكياج والأظافر,مصروفات عمومية,مستلزمات نظافة للمستخدمين
مطعم,طبقة أساس لتنعيم الحواجب بروفو من بينيفت شفاف,منتجات الجمال والعناية الشخصية,مستحضرات المكياج والأظافر,مصروفات عمومية,مستلزمات نظافة للمستخدمين
مطعم,تاتو فيلفيت تنت 03 بيري بينك من فولوريا,منتجات الجمال والعناية الشخصية,مستحضرات المكياج والأظافر,مصروفات عمومية,مستلزمات نظافة للمستخدمين
مطعم,مجموعة ظلال العيون ريفيلد سموكي من كوستال سنس,منتجات الجمال والعناية الشخصية,مستحضرات المكياج والأظافر,مصروفات عمومية,مستلزمات نظافة للمستخدمين
مطعم,"مجموعة متعددة الاستخدام كونسيلر , مصحح عيوب, اضاءة من ميلاني, 03 ميديم تو دارك",منتجات الجمال والعناية الشخصية,مستحضرات المكياج والأظافر,مصروفات عمومية,مستلزمات نظافة للمستخدمين
مطعم,اظافر نايل بوب سيكرت بيج 2003 من فوف,منتجات الجمال والعناية الشخصية,مستحضرات المكياج والأظافر,مصروفات عمومية,مستلزمات نظافة للمستخدمين
مطعم,بودرة وجه ستروب ليت 100وات GSP621 من إل إيه جيرل 5.5ج,منتجات الجمال والعناية الشخصية,مستحضرات المكياج والأظافر,مصروفات عمومية,مستلزمات نظافة للمستخدمين
مطعم,بودرة وجه ستروب ليت 80وات GSP625 من إل إيه جيرل 5.5ج,منتجات الجمال والعناية الشخصية,مستحضرات المكياج والأظافر,مصروفات عمومية,مستلزمات نظافة للمستخدمين
مطعم,كريم اساس برو مطفي عالي الوضوح وورم سينا GLM679 من ال ايه جيرل,منتجات الجمال والعناية الشخصية,مستحضرات المكياج والأظافر,مصروفات عمومية,مستلزمات نظافة للمستخدمين
